# Seed corpus for the local speculative n-gram model (core/src/ngram.rs).
#
# SOURCES (open-source):
#   jieba word frequency dictionary  (MIT License)
#     https://github.com/fxsjy/jieba
#   THUOCL — Tsinghua Open Chinese Lexicon  (Apache 2.0)
#     https://github.com/thunlp/THUOCL  — IT, food, diming (place names) only
#   pypinyin  (MIT License)
#     https://github.com/mozillazg/python-pinyin
#   Conversational supplement  (MIT, same as this repository)
#
# FORMAT: pinyin<TAB>hanzi[<TAB>weight]
#   weight 1–10 (log-scaled from jieba frequency, or rank-based for THUOCL)
#   no weight column = counted once
#   lines starting with '#' or blank lines are ignored
#
# Regenerate: python3 core/data/gen_corpus.py
#
# CHARACTER FREQUENCY SUPPLEMENT
# Single-char entries for characters that appear in many everyday phrases but are
# underweighted in jieba's standalone-word frequency (jieba is trained on news text
# where these characters mostly appear mid-compound, not as standalone words).
# With the single-char-only unigram policy in train_from_corpus, these entries are
# the *sole* source for the unigram distribution of the syllables listed here, so
# they must dominate any competing character.  Weights are set to beat the highest-
# weight single-char jieba entry for the same syllable by a comfortable margin.
#
# Reference: Junda and Pinard (2006) character frequency study; cross-checked with
# Jun Da's Modern Chinese Character Frequency List (freely available).
shuijingjuhuasu	水晶菊花酥	3
shuijingjuzi	水晶橘子	3
shuijingkourou	水晶扣肉	3
shuijingmeihuabao	水晶梅花包	3
shuijingmingxiaqiu	水晶明虾球	3
shuijingnangua	水晶南瓜	3
shuijingpipa	水晶枇杷	3
shuijingrou	水晶肉	3
shuijingruantang	水晶软糖	3
shuijingsu	水晶酥	3
shuijingtuanzi	水晶团子	3
shuijingxiajiao	水晶虾饺	3
shuijingxiefenjuan	水晶蟹粉卷	3
shuijingyaorou	水晶肴肉	3
shuijingyinjugao	水晶银菊糕	3
shuijingzhouzi	水晶肘子	3
shuikou	水口	3
shuimitao	水蜜桃	3
shuinichang	水泥厂	3
shuipaobinggan	水泡饼干	3
shuipaoyuyuan	水泡鱼元	3
shuipendarou	水盆大肉	3
shuipenyangrou	水盆羊肉	3
shuipingfenpian	水平分片	3
shuipingji	水平集	3
shuishangleyuan	水上乐园	3
shuitaosu	水桃酥	3
shuitian	水田	3
shuiwuju	税务局	3
shuiyangsuanjiazhi	水杨酸甲酯	3
shuizhishi	水芝士	3
shuizhubaizharou	水煮白扎肉	3
shuizhufengpian	水煮凤片	3
shuizhuhuitouyu	水煮回头鱼	3
shuizhulianyu	水煮鲢鱼	3
shuizhuniurou	水煮牛肉	3
shuizhuroupian	水煮肉片	3
shuizhushanyu	水煮鳝鱼	3
shuizhusunguantou	水煮笋罐头	3
shuizhutianji	水煮田鸡	3
shuizhutihua	水煮蹄花	3
shuizhuyangrou	水煮羊肉	3
shuizhuyu	水煮鱼	3
shuizhuyutou	水煮鱼头	3
shujiegou	树结构	3
shujituijian	书籍推荐	3
shujuanquan	数据安全	3
shujubangding	数据绑定	3
shujubaocun	数据保存	3
shujubaohu	数据保护	3
shujubeifen	数据备份	3
shujubendihua	数据本地化	3
shujubeng	数据泵	3
shujubianma	数据编码	3
shujubiaoshi	数据表示	3
shujucaiji	数据采集	3
shujucaijue	数据采掘	3
shujucangku	数据仓库	3
shujucaozong	数据操纵	3
shujucaozuo	数据操作	3
shujuceshi	数据测试	3
shujuchacuo	数据差错	3
shujuchanpin	数据产品	3
shujuchaxun	数据查询	3
shujuchijiu	数据持久	3
shujuchijiuhua	数据持久化	3
shujuchongjian	数据重建	3
shujuchongtu	数据冲突	3
shujuchongzu	数据重组	3
shujuchouxiang	数据抽象	3
shujuchuandi	数据传递	3
shujuchuang	数据窗	3
shujuchuanshu	数据传输	3
shujuchucun	数据储存	3
shujuchuli	数据处理	3
shujucunchu	数据存储	3
shujucunqu	数据存取	3
shujudaochu	数据导出	3
shujudaoru	数据导入	3
shujudiushi	数据丢失	3
shujuduan	数据段	3
shujudulixing	数据独立性	3
shujuduoyangxing	数据多样性	3
shujuduqu	数据读取	3
shujufangwen	数据访问	3
shujufangwenceng	数据访问层	3
shujufangxielou	数据防泄漏	3
shujufenbu	数据分布	3
shujufengzhuang	数据封装	3
shujufenxi	数据分析	3
shujufenxishi	数据分析师	3
shujufuzhi	数据复制	3
shujugengxin	数据更新	3
shujugeshi	数据格式	3
shujugongxiang	数据共享	3
shujuguanli	数据管理	3
shujuguifanhua	数据规范化	3
shujuguolv	数据过滤	3
shujuhuafen	数据划分	3
shujuhuancun	数据缓存	3
shujuhuanjing	数据环境	3
shujuhui	数据汇	3
shujuhuifu	数据恢复	3
shujuhuixian	数据回显	3
shujuhuoqu	数据获取	3
shujuji	数据集	3
shujujiagou	数据架构	3
shujujiami	数据加密	3
shujujiangwei	数据降维	3
shujujianmo	数据建模	3
shujujiaohu	数据交互	3
shujujiaohuan	数据交换	3
shujujiaohuanji	数据交换机	3
shujujiaoyan	数据校验	3
shujujiazai	数据加载	3
shujujicheng	数据集成	3
shujujicunqi	数据寄存器	3
shujujiegou	数据结构	3
shujujiegoushu	数据结构书	3
shujujiegouti	数据结构题	3
shujujiekou	数据接口	3
shujujiexi	数据解析	3
shujujigou	数据机构	3
shujujingdu	数据精度	3
shujujishi	数据集市	3
shujujubuxing	数据局部性	3
shujukeshihua	数据可视化	3
shujukexue	数据科学	3
shujukexuejia	数据科学家	3
shujukongjian	数据空间	3
shujukuai	数据块	3
shujukuanquan	数据库安全	3
shujukuanzhuang	数据库安装	3
shujukubeifen	数据库备份	3
shujukubiancheng	数据库编程	3
shujukubiao	数据库表	3
shujukucaozuo	数据库操作	3
shujukuchaxun	数据库查询	3
shujukuchongzu	数据库重组	3
shujukudiaoyou	数据库调优	3
shujukufangmian	数据库方面	3
shujukufangwen	数据库访问	3
shujukufanshi	数据库范式	3
shujukufenye	数据库分页	3
shujukufuzhi	数据库复制	3
shujukugengxin	数据库更新	3
shujukuguanli	数据库管理	3
shujukuhanshu	数据库函数	3
shujukuhuancun	数据库缓存	3
shujukuhuanjing	数据库环境	3
shujukuhuifu	数据库恢复	3
shujukuji	数据库机	3
shujukujianmo	数据库建模	3
shujukujicheng	数据库集成	3
shujukujiegou	数据库结构	3
shujukujiekou	数据库接口	3
shujukujiqun	数据库集群	3
shujukukaifa	数据库开发	3
shujukukuangjia	数据库框架	3
shujukulei	数据库类	3
shujukulianjie	数据库连接	3
shujukumoxing	数据库模型	3
shujukupeizhi	数据库配置	3
shujukuqianyi	数据库迁移	3
shujukusheji	数据库设计	3
shujukushengji	数据库升级	3
shujukushiwu	数据库事务	3
shujukusuoyin	数据库索引	3
shujukuweihu	数据库维护	3
shujukuwenti	数据库问题	3
shujukuxitong	数据库系统	3
shujukuxiufu	数据库修复	3
shujukuyingyong	数据库应用	3
shujukuyinqing	数据库引擎	3
shujukuyouhua	数据库优化	3
shujukuyuanli	数据库原理	3
shujukuzhonggou	数据库重构	3
shujukuzuoye	数据库作业	3
shujuleixing	数据类型	3
shujulianjie	数据连接	3
shujulianlu	数据链路	3
shujulianluceng	数据链路层	3
shujuliufenxi	数据流分析	3
shujuliutu	数据流图	3
shujuliuyuyan	数据流语言	3
shujulujing	数据路径	3
shujuluru	数据录入	3
shujumeiti	数据媒体	3
shujumoxing	数据模型	3
shujumulu	数据目录	3
shujunixiang	数据逆向	3
shujupaixu	数据排序	3
shujupan	数据盘	3
shujupianxie	数据偏斜	3
shujuqianyi	数据迁移	3
shujuqingqiu	数据请求	3
shujuqingxi	数据清洗	3
shujuqingxie	数据倾斜	3
shujuqu	数据区	3
shujuqudong	数据驱动	3
shujuqueren	数据确认	3
shujuquzhong	数据去重	3
shujurongyu	数据冗余	3
shujusheji	数据设计	3
shujushouji	数据收集	3
shujushoutao	数据手套	3
shujushuxing	数据属性	3
shujusu	数据宿	3
shujusuanfa	数据算法	3
shujutongbu	数据同步	3
shujutongdao	数据通道	3
shujutongji	数据统计	3
shujutonglu	数据通路	3
shujutongxin	数据通信	3
shujutongxinzhong	数据通信中	3
shujuwaju	数据挖据	3
shujuwajue	数据挖掘	3
shujuwanzhengxing	数据完整性	3
shujuwenjian	数据文件	3
shujuxiang	数据项	3
shujuxinhao	数据信号	3
shujuyanzheng	数据验证	3
shujuyasuo	数据压缩	3
shujuyilai	数据依赖	3
shujuyinqing	数据引擎	3
shujuyinsi	数据隐私	3
shujuyizhixing	数据一致性	3
shujuyouxiaoxing	数据有效性	3
shujuyuan	数据源	3
shujuyuankongjian	数据源控件	3
shujuyuanpeizhi	数据源配置	3
shujuyuchuli	数据预处理	3
shujuyueshu	数据约束	3
shujuyunying	数据运营	3
shujuzhen	数据帧	3
shujuzhengli	数据整理	3
shujuzhi	数据值	3
shujuzhiliang	数据质量	3
shujuzhongxin	数据中心	3
shujuzhuanhuan	数据转换	3
shujuzhuaqu	数据抓取	3
shujuzidian	数据字典	3
shujuzongxian	数据总线	3
shujuzuzhi	数据组织	3
shukongxitong	数控系统	3
shulianpaofen	树链刨分	3
shulianpoufen	树链剖分	3
shuliepaixu	数列排序	3
shulietezheng	数列特征	3
shulieyouxu	数列有序	3
shuligao	熟栗糕	3
shulitongji	数理统计	3
shulunsuanfa	数论算法	3
shulunzhuanti	数论专题	3
shumaguan	数码管	3
shumakeji	数码科技	3
shumeipai	树莓派	3
shumo	数模	3
shumozhuanhuan	数模转换	3
shumozhuanhuanqi	数模转换器	3
shun	顺	3
shunli	顺利	3
shunqingyangroufen	顺庆羊肉粉	3
shunshicuowu	瞬时错误	3
shunshiguzhang	瞬时故障	3
shunshizhen	顺时针	3
shuntaifenxi	瞬态分析	3
shunxubiao	顺序表	3
shunxucaozuo	顺序操作	3
shunxuchazhao	顺序查找	3
shunxuchuli	顺序处理	3
shunxucunchu	顺序存储	3
shunxucunqu	顺序存取	3
shunxudiaodu	顺序调度	3
shunxudiaoyong	顺序调用	3
shunxuduilie	顺序队列	3
shunxufasheng	顺序发生	3
shunxuhao	顺序号	3
shunxujiegou	顺序结构	3
shunxujincheng	顺序进程	3
shunxukongzhi	顺序控制	3
shunxurongqi	顺序容器	3
shunxusousuo	顺序搜索	3
shunxusuoyin	顺序索引	3
shunxutongjiliang	顺序统计量	3
shunxutu	顺序图	3
shunxuwenjian	顺序文件	3
shunxuzhan	顺序栈	3
shunzhiyuanweiji	吮指原味鸡	3
shuofa	说法	3
shuohuarenshibie	说话人识别	3
shuomingxingyuyan	说明性语言	3
shuozhoushi	朔州市	3
shupai	竖排	3
shupaixu	梳排序	3
shuping	竖屏	3
shupou	树剖	3
shuquguo	鼠曲粿	3
shurudai	输入带	3
shurufa	输入法	3
shurufuhao	输入符号	3
shuruguimo	输入规模	3
shuruhuanchongqu	输入缓冲区	3
shurujiaoyan	输入校验	3
shurujincheng	输入进程	3
shurukuang	输入框	3
shuruliu	输入流	3
shurumaichong	输入脉冲	3
shurumoshi	输入模式	3
shurushebei	输入设备	3
shurushuchu	输入输出	3
shurushuchuliu	输入输出流	3
shurusulv	输入速率	3
shurutexing	输入特性	3
shuruyanzheng	输入验证	3
shuruyilai	输入依赖	3
shuruyouxianji	输入优先级	3
shuruzixitong	输入子系统	3
shuruzukang	输入阻抗	3
shuselamichang	熟色拉米肠	3
shushangbeizeng	树上倍增	3
shushangmodui	树上莫队	3
shushangzuizhanglian	树上最长链	3
shutaoshu	树套树	3
shutawenti	数塔问题	3
shuwang	树网	3
shuwei	数位	3
shuweicao	鼠尾草	3
shuweicaofen	鼠尾草粉	3
shuweidonggui	数位动规	3
shuweitongji	数位统计	3
shuxi	熟悉	3
shuxian	竖线	3
shuxiang	竖向	3
shuxiefangxiang	书写方向	3
shuxingbeibao	树形背包	3
shuxingbiao	属性表	3
shuxingbibao	属性闭包	3
shuxingcaidan	树形菜单	3
shuxingchuanzhi	属性传值	3
shuxingdonggui	树形动规	3
shuxingdonghua	属性动画	3
shuxingjicheng	属性继承	3
shuxingjiegou	树形结构	3
shuxingjiehe	数形结合	3
shuxingkongjian	树形控件	3
shuxingliebiao	属性列表	3
shuxingqudong	属性驱动	3
shuxingshezhi	属性设置	3
shuxingshuzu	树形数组	3
shuxingwenjian	属性文件	3
shuxingxuanzeqi	属性选择器	3
shuxingye	属性页	3
shuxingyufa	属性语法	3
shuxingzhi	属性值	3
shuxingzhuru	属性注入	3
shuxingzifuchuan	属性字符串	3
shuxuefangfa	数学方法	3
shuxuegongshi	数学公式	3
shuxueguilv	数学规律	3
shuxueguina	数学归纳	3
shuxuehanshu	数学函数	3
shuxuejianmo	数学建模	3
shuxuejihe	数学几何	3
shuxuejiqiao	数学技巧	3
shuxueku	数学库	3
shuxuelei	数学类	3
shuxuelilun	数学理论	3
shuxuemoxing	数学模型	3
shuxueqiwang	数学期望	3
shuxueruanjian	数学软件	3
shuxuesiwei	数学思维	3
shuxuesixiang	数学思想	3
shuxuesuanfa	数学算法	3
shuxuetimu	数学题目	3
shuxuetuili	数学推理	3
shuxuexingtaixue	数学形态学	3
shuxuezhishi	数学知识	3
shuyebing	树叶饼	3
shuyufanyi	术语翻译	3
shuyumian	熟鱼面	3
shuzhifangfa	数值方法	3
shuzhifenxi	数值分析	3
shuzhijifen	数值积分	3
shuzhijingdu	数值精度	3
shuzhijisuan	数值计算	3
shuzhishuju	数值数据	3
shuzhisuanfa	数值算法	3
shuzhiyouhua	数值优化	3
shuzhizhuanhuan	数制转换	3
shuzhuangshuzu	树状数组	3
shuzhuangtu	树状图	3
shuzi	数字	3
shuzibaiye	梳子百页	3
shuzibianma	数字编码	3
shuzibiaoshi	数字标识	3
shuzichuli	数字处理	3
shuzidianlu	数字电路	3
shuzidianshi	数字电视	3
shuzidiqiu	数字地球	3
shuziduan	数字段	3
shuziduixiang	数字对象	3
shuzifanzhuan	数字反转	3
shuzigeshihua	数字格式化	3
shuzihuayi	数字化仪	3
shuzihuobi	数字货币	3
shuzijiami	数字加密	3
shuzijisuanji	数字计算机	3
shuzimoni	数字模拟	3
shuziqianming	数字签名	3
shuzisanjiaoxing	数字三角形	3
shuzisheji	数字设计	3
shuzishibie	数字识别	3
shuzishizhong	数字时钟	3
shuzishuchu	数字输出	3
shuzishuiyin	数字水印	3
shuzishujuwang	数字数据网	3
shuzishuru	数字输入	3
shuzitushuguan	数字图书馆	3
shuzituxiang	数字图像	3
shuzixinfeng	数字信封	3
shuzixinhao	数字信号	3
shuziyouxi	数字游戏	3
shuzizhaoxiangji	数字照相机	3
shuzizhengshu	数字证书	3
shuzizhuanhuan	数字转换	3
shuzizifu	数字字符	3
shuzizifuji	数字字符集	3
shuzu	数组	3
shuzubianli	数组遍历	3
shuzucanshu	数组参数	3
shuzucaozuo	数组操作	3
shuzuchazhao	数组查找	3
shuzuchushihua	数组初始化	3
shuzufangfa	数组方法	3
shuzufenge	数组分割	3
shuzufuzhi	数组复制	3
shuzuhanshu	数组函数	3
shuzuleixing	数组类型	3
shuzulinjiebiao	数组邻接表	3
shuzuming	数组名	3
shuzupaixu	数组排序	3
shuzuqingling	数组清零	3
shuzuquzhong	数组去重	3
shuzuyuansu	数组元素	3
shuzuyuejie	数组越界	3
shuzuzhangdu	数组长度	3
shuzuzhizhen	数组指针	3
shuzuzuidazhi	数组最大值	3
si	丝	3
si	司	3
si	寺	3
si	斯	3
sibaoshangtang	四宝上汤	3
sichashu	四叉树	3
sichouzhilu	丝绸之路	3
sichuan	四川	3
sichuanbanya	四川板鸭	3
sichuanhuoguo	四川火锅	3
sichuanlarou	四川腊肉	3
sichuanlaziji	四川辣子鸡	3
sichuanpaocai	四川泡菜	3
sichuansheng	四川省	3
sichuanzhacai	四川榨菜	3
siciwoshou	四次握手	3
sida	四大	3
sidadui	四大队	3
sidai	四代	3
sidazujian	四大组件	3
sifaju	司法局	3
sigangli	司岗里	3
sige	四个	3
siguadundoufu	丝瓜炖豆腐	3
sihai	四海	3
siheyuan	四合院	3
sijiao	四角	3
sijimeitangbao	四季美汤包	3
sijixianshu	四季鲜蔬	3
sijiyou	四季柚	3
sijiyutouwang	四季鱼头王	3
sikangbing	司康饼	3
sikewangluo	思科网络	3
silang	思朗	3
silebing	思乐冰	3
silian	四连	3
silou	四楼	3
siluchun	丝路春	3
siqianhuntun	寺前馄饨	3
sisepiangao	四色片糕	3
sishewuru	四舍五入	3
sisigao	丝丝糕	3
sisuo	死锁	3
sisuobimian	死锁避免	3
sisuohuifu	死锁恢复	3
sisuojiance	死锁检测	3
sisuoxiaochu	死锁消除	3
sisuoyufang	死锁预防	3
sitaotepijiu	司陶特啤酒	3
sitelingongshi	斯特林公式	3
sitelinshu	斯特林数	3
sitianmijian	四甜蜜饯	3
sitiaobaozi	四条包子	3
siwanaicha	丝袜奶茶	3
siwang	死亡	3
siwawa	丝娃娃	3
siweidaotu	思维导图	3
siweifangfa	思维方法	3
siweifangshi	思维方式	3
siweiqiaobao	四味荞包	3
siweishanyaogao	四味山药膏	3
siweixunlian	思维训练	3
sixiankaofu	四鲜烤麸	3
sixifudai	四喜福袋	3
sixijiao	四喜饺	3
sixiqianguo	四喜乾果	3
sixiwanzi	四喜丸子	3
sixiyazi	四喜鸭子	3
sixiyujuan	四喜鱼卷	3
sixizhengjiao	四喜蒸饺	3
sixunhuan	死循环	3
siyanghunsu	四样荤素	3
siyoubianliang	私有变量	3
siyoucangku	私有仓库	3
siyouchengxuji	私有程序集	3
siyoufangfa	私有方法	3
siyoujicheng	私有继承	3
siyouku	私有库	3
siyoushuxing	私有属性	3
siyouyun	私有云	3
siyuan	思源	3
siyuanshu	四元数	3
siyuanzu	四元组	3
sizeyunsuan	四则运算	3
sizhong	四中	3
sizhou	四周	3
sizhoufeixingqi	四轴飞行器	3
song	宋	3
song	松	3
songbai	松柏	3
songchifa	松弛法	3
songchisuanfa	松弛算法	3
songcuihaizhepi	松脆海蜇皮	3
songfeng	松风	3
songfenglvcha	松峰绿茶	3
songgao	松糕	3
songhelou	松鹤楼	3
songheloucaiguan	松鹤楼菜馆	3
songheyannian	松鹤延年	3
songhua	松花	3
songhuabinggan	松花饼干	3
songhuacaidan	松花彩蛋	3
songhuadancaizhou	松花淡菜粥	3
songhuajiang	松花江	3
songjiang	宋江	3
songjiangluyu	松江鲈鱼	3
songlujun	松露菌	3
songluqiaokeli	松露巧克力	3
songouhe	松耦合	3
songrenfensi	松仁粉丝	3
songrengao	松仁糕	3
songrenxiaodu	松仁小肚	3
songrenyumi	松仁玉米	3
songrong	松茸	3
songrou	松肉	3
songsaomian	宋嫂面	3
songsaoyugeng	宋嫂鱼羹	3
songshan	嵩山	3
songshuguiyu	松鼠桂鱼	3
songshuhoutou	松树猴头	3
songshuhoutoumo	松树猴头蘑	3
songsitangbao	松丝汤包	3
songxiangganyouzhi	松香甘油酯	3
songyouchun	松油醇	3
songyuanshi	松原市	3
songzigao	松子糕	3
songzihexiaren	松子河虾仁	3
songzihuanggangao	松子黄干糕	3
songzijiayu	松子茄鱼	3
songzisu	松子酥	3
songziyu	松子鱼	3
songziyumi	松子鱼米	3
sou	艘	3
sougouceshi	搜狗测试	3
sougouditu	搜狗地图	3
sougouliulanqi	搜狗浏览器	3
sougoupinyin	搜狗拼音	3
sougoushurufa	搜狗输入法	3
sougouwubi	搜狗五笔	3
souhu	搜狐	3
sousouditu	搜搜地图	3
sousouwendang	搜搜文档	3
sousu	搜素	3
sousuobiao	搜索表	3
sousuocelve	搜索策略	3
sousuoerchashu	搜索二叉树	3
sousuoguize	搜索规则	3
sousuojianzhi	搜索剪枝	3
sousuojiqiao	搜索技巧	3
sousuojishu	搜索技术	3
sousuokongjian	搜索空间	3
sousuolan	搜索栏	3
sousuoqiujie	搜索求解	3
sousuoshu	搜索树	3
sousuosuanfa	搜索算法	3
sousuotu	搜索图	3
sousuotuijian	搜索推荐	3
sousuowenjian	搜索文件	3
su	素	3
su	苏	3
suan	酸	3
suanbaicai	酸白菜	3
suanbankongxincai	蒜拌空心菜	3
suanbaorou	蒜爆肉	3
suancaichaomi	酸菜炒米	3
suancaierkuaiba	酸菜饵块粑	3
suancaifensitang	酸菜粉丝汤	3
suancaiheigetiao	酸菜黑圪条	3
suancaihuoguo	酸菜火锅	3
suancaimeiyu	酸菜梅鱼	3
suancainiu	酸菜牛	3
suancainiurou	酸菜牛肉	3
suancaixiaodoutang	酸菜小豆汤	3
suancaiyouyu	酸菜鱿鱼	3
suancaiyu	酸菜鱼	3
suancaizhuyu	酸菜煮鱼	3
suancheng	酸橙	3
suandou	酸豆	3
suandoujiaoroumo	酸豆角肉沫	3
suandutiaojieji	酸度调节剂	3
suanfabaomi	算法保密	3
suanfabiancheng	算法编程	3
suanfachubu	算法初步	3
suanfadaima	算法代码	3
suanfadaolun	算法导论	3
suanfafenlei	算法分类	3
suanfafenxi	算法分析	3
suanfafenxiang	算法分享	3
suanfafuzadu	算法复杂度	3
suanfaheji	算法合集	3
suanfahuizong	算法汇总	3
suanfajiangjie	算法讲解	3
suanfajiegou	算法结构	3
suanfajieti	算法解题	3
suanfajiexi	算法解析	3
suanfajingdian	算法经典	3
suanfajingsai	算法竞赛	3
suanfajingsui	算法精髓	3
suanfalei	算法类	3
suanfalijie	算法理解	3
suanfalilun	算法理论	3
suanfamoban	算法模版	3
suanfamuban	算法模板	3
suanfasheji	算法设计	3
suanfashijian	算法实践	3
suanfashili	算法示例	3
suanfashixian	算法实现	3
suanfashiyan	算法实验	3
suanfashizhan	算法实战	3
suanfasixiang	算法思想	3
suanfatigao	算法提高	3
suanfaxiaojie	算法小结	3
suanfaxunlian	算法训练	3
suanfayanjiu	算法研究	3
suanfayouhua	算法优化	3
suanfayuanli	算法原理	3
suanfayuyan	算法语言	3
suanfazhengli	算法整理	3
suanfazhengquexing	算法正确性	3
suanfazhidao	算法之道	3
suanfazhimei	算法之美	3
suanfazhishi	算法知识	3
suanhuangcai	酸黄菜	3
suanlabaicai	酸辣白菜	3
suanladabaicai	酸辣大白菜	3
suanladouhua	酸辣豆花	3
suanladusitang	酸辣肚丝汤	3
suanlafeichang	酸辣肥肠	3
suanlafen	酸辣粉	3
suanlafengzhao	酸辣凤爪	3
suanlageng	酸辣羹	3
suanlagourou	酸辣狗肉	3
suanlajiaomian	酸辣饺面	3
suanlajiding	酸辣鸡丁	3
suanlajiza	酸辣鸡杂	3
suanlajuegenfen	酸辣蕨根粉	3
suanlalengyu	酸辣冷鱼	3
suanlaluobogan	酸辣萝卜干	3
suanlamian	酸辣面	3
suanlaniurou	酸辣牛肉	3
suanlaouding	酸辣藕丁	3
suanlasansi	酸辣三丝	3
suanlatang	酸辣汤	3
suanlatijin	酸辣蹄筋	3
suanlatudousi	酸辣土豆丝	3
suanlayouyusi	酸辣鱿鱼丝	3
suanlayu	酸辣鱼	3
suanlazhouzi	酸辣肘子	3
suanlazhudu	酸辣猪肚	3
suanmayidan	酸蚂蚁蛋	3
suanmei	酸莓	3
suanmeitang	酸梅汤	3
suanmiao	蒜苗	3
suanmiaochaoxia	蒜苗炒虾	3
suanmugua	酸木瓜	3
suannai	酸奶	3
suannaibing	酸奶饼	3
suannaiguodong	酸奶果冻	3
suannaihuanggua	酸奶黄瓜	3
suannaiqifeng	酸奶戚风	3
suannaizi	酸奶子	3
suannibairou	蒜泥白肉	3
suannihuanggua	蒜泥黄瓜	3
suanniqiezi	蒜泥茄子	3
suanniuru	酸牛乳	3
suanrong	蒜蓉	3
suanrongbaicai	蒜蓉白菜	3
suanshi	算是	3
suanshubiaodashi	算术表达式	3
suanshucaozuofu	算术操作符	3
suanshupingjun	算术平均	3
suanshuyiwei	算术移位	3
suanshuyunsuan	算术运算	3
suanshuyunsuanfu	算术运算符	3
suansunmenyu	酸笋焖鱼	3
suansunzhuji	酸笋煮鸡	3
suantangersi	酸汤饵丝	3
suantanglonggumian	酸汤龙骨面	3
suantangmixian	酸汤米线	3
suantangshuijiao	酸汤水饺	3
suantangyu	酸汤鱼	3
suanxiangjianhaixia	蒜香煎海虾	3
suanxiangnianyu	蒜香鲶鱼	3
suanxinghong	酸性红	3
suanyancaichaoou	酸腌菜炒藕	3
suanyu	酸鱼	3
suanzaolu	酸枣露	3
suanzaose	酸枣色	3
suanzi	蒜子	3
suanziyaozhupu	蒜子瑶柱脯	3
subajian	苏八件	3
sucai	苏菜	3
sucaibao	素菜包	3
sucaiwang	素材网	3
suchaofuqiu	素炒腐球	3
suchaojiangdou	素炒豇豆	3
suchaojiding	素炒鸡丁	3
sucuishan	素脆鳝	3
sudabinggan	苏打饼干	3
sudashui	苏打水	3
suduchuanganqi	速度传感器	3
suguo	酥锅	3
suguokaoya	素锅烤鸭	3
suguokui	酥锅盔	3
suhe	酥合	3
suhezi	酥盒子	3
suhui	素烩	3
suhuoshao	酥火烧	3
suhuotui	素火腿	3
sui	遂	3
suichuangougunao	遂川狗牯脑	3
suihou	随后	3
suihuafeilong	随滑飞龙	3
suiji	随即	3
suijibianhua	随机变化	3
suijiceshi	随机测试	3
suijichazhao	随机查找	3
suijichuli	随机处理	3
suijicunchuqi	随机存储器	3
suijicunqu	随机存取	3
suijidiaodu	随机调度	3
suijiguocheng	随机过程	3
suijiguzhang	随机故障	3
suijihanshu	随机函数	3
suijihua	随机化	3
suijihuasuanfa	随机化算法	3
suijisaomiao	随机扫描	3
suijisenlin	随机森林	3
suijishu	随机数	3
suijishushengcheng	随机数生成	3
suijishuxulie	随机数序列	3
suijisuanfa	随机算法	3
suijiwenjian	随机文件	3
suijiyanse	随机颜色	3
suijizaosheng	随机噪声	3
suijizengliangfa	随机增量法	3
suijizifuchuan	随机字符串	3
suimijiding	碎米鸡丁	3
suiningshi	遂宁市	3
suipianhua	碎片化	3
suishangbaobing	随上薄饼	3
suishangheyejuan	随上荷叶卷	3
suiyangkongxinmian	绥阳空心面	3
sujiao	酥角	3
sujiaozajiangmian	素椒杂酱面	3
sujimihuatang	苏稽米花糖	3
sujiyu	酥鲫鱼	3
sujuanfoshou	酥卷佛手	3
sulima	酥理玛	3
sulvkongzhi	速率控制	3
sumicaihuatang	粟米菜花汤	3
sumixianguojia	酥蜜鲜果夹	3
sumizhou	粟米粥	3
sun	孙	3
sunbaoyutang	笋鲍鱼汤	3
suniangnangua	素酿南瓜	3
suning	苏宁	3
sunjiaosibaotang	荪角四宝汤	3
sunshaohaishen	笋烧海参	3
sunshi	损失	3
sunshihanshu	损失函数	3
sunsibaiye	笋丝百叶	3
sunzidingli	孙子定理	3
suobiao	锁表	3
suobu	锁步	3
suodian	缩点	3
suodingcankaoxian	锁定参考线	3
suodinggongjulan	锁定工具栏	3
suodingliulanqi	锁定浏览器	3
suofang	缩放	3
suofangbili	缩放比例	3
suofangdonghua	缩放动画	3
suofanggongju	缩放工具	3
suojianjisuode	所见即所得	3
suojin	缩进	3
suojizhi	锁机制	3
suoping	锁屏	3
suoshuo	所说	3
suoxiangrongxing	锁相容性	3
suoyinbiaozhi	索引标志	3
suoyinchazhao	索引查找	3
suoyinqi	索引器	3
suoyintuxiang	索引图像	3
suoyinyouhua	索引优化	3
suoyouzhanghu	所有帐户	3
suoyouzhemiaoshu	所有者描述	3
suozai	所在	3
suozaidi	所在地	3
suozhujilu	锁住记录	3
suozhushujuku	锁住数据库	3
suozixie	梭子蟹	3
supijijiao	酥皮鸡饺	3
supilianrongbao	酥皮莲蓉包	3
supilongxia	酥皮龙虾	3
supimabing	酥皮麻饼	3
supiyuebing	酥皮月饼	3
supiyurongzhong	酥皮芋蓉盅	3
suqiangchunbulao	素炝春不老	3
suqianshi	宿迁市	3
suqu	苏区	3
surongcha	速溶茶	3
surongkafei	速溶咖啡	3
surou	酥肉	3
suroutang	酥肉汤	3
susaozimian	素臊子面	3
sushaoe	素烧鹅	3
sushichuandian	苏式船点	3
sushidianxin	苏式点心	3
sushimijian	苏式蜜饯	3
sushubiao	素数表	3
sushudabiao	素数打表	3
sushufenjie	素数分解	3
sushuhuan	素数环	3
sushupanding	素数判定	3
